host_id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
137814,Brooklyn,40.68699,-73.9635,Private room,70,2,339,3,333
1530310,Brooklyn,40.68881,-73.95405,Private room,59,21,6,3,0
2265770,Manhattan,40.80533,-73.95204,Private room,65,4,109,3,0
2267864,Manhattan,40.73357,-74.00723,Entire home/apt,174,2,269,2,167
2268393,Brooklyn,40.7061,-73.94531,Private room,55,4,132,2,195
1530310,Brooklyn,40.68905,-73.9541,Private room,65,7,2,3,0
2065453,Brooklyn,40.67615,-73.95441,Entire home/apt,68,2,35,3,0
815977,Brooklyn,40.7111,-73.94643,Entire home/apt,235,3,108,2,144
2120259,Brooklyn,40.66604,-73.95086,Private room,55,4,101,4,170
2347382,Queens,40.7502,-73.94189,Private room,70,1,144,2,340
2027013,Manhattan,40.72893,-73.98278,Entire home/apt,89,30,57,6,0
2027013,Manhattan,40.73009,-73.9827,Entire home/apt,89,30,70,6,4
2027013,Manhattan,40.72955,-73.98298,Entire home/apt,99,30,62,6,8
277379,Manhattan,40.82537,-73.94392,Private room,85,1,439,2,238
2377104,Brooklyn,40.71739,-73.95472,Entire home/apt,225,2,338,2,225
914838,Manhattan,40.75636,-73.9939,Entire home/apt,80,30,32,7,365
2389885,Brooklyn,40.68834,-73.97875,Private room,100,2,112,2,12
1539749,Brooklyn,40.68586,-73.94837,Private room,55,2,22,4,297
2400932,Brooklyn,40.67858,-73.98537,Private room,125,31,17,2,331
2407024,Brooklyn,40.70821,-73.95352,Entire home/apt,225,7,13,2,0
2423067,Manhattan,40.79313,-73.93493,Private room,80,3,47,2,0
1407251,Brooklyn,40.67862,-73.98561,Entire home/apt,385,1,66,2,363
2446219,Queens,40.75541,-73.89239,Private room,85,1,219,2,305
2389885,Brooklyn,40.69011,-73.97691,Entire home/apt,160,4,2,2,34
2206506,Brooklyn,40.68825,-73.92951,Private room,85,3,103,2,344
48599,Manhattan,40.73942,-74.00009,Shared room,50,1,61,2,0
2478675,Brooklyn,40.65524,-73.95646,Private room,46,1,184,5,362
2267153,Manhattan,40.7276,-73.98347,Private room,72,5,451,2,13
864735,Queens,40.75782,-73.92129,Entire home/apt,107,30,24,8,262
2001830,Bronx,40.84937,-73.91328,Private room,45,3,190,2,329
1539749,Brooklyn,40.68549,-73.94724,Private room,49,2,46,4,301
2096690,Brooklyn,40.68543,-73.93838,Entire home/apt,150,10,10,2,185
1497427,Manhattan,40.77108,-73.95967,Private room,82,3,10,2,251
2155917,Brooklyn,40.68812,-73.94627,Entire home/apt,250,30,62,3,292
1366310,Queens,40.74377,-73.91225,Private room,75,2,251,2,317
1413546,Manhattan,40.74341,-73.99298,Private room,170,2,183,2,254
17985,Brooklyn,40.66119,-73.98822,Private room,36,10,5,2,44
2604437,Manhattan,40.78339,-73.98003,Entire home/apt,250,4,2,2,0
683230,Manhattan,40.73176,-73.99895,Private room,295,5,103,3,350
2027013,Manhattan,40.72829,-73.98156,Entire home/apt,99,30,66,6,0
367815,Brooklyn,40.69043,-73.95677,Entire home/apt,175,3,18,2,0
2645592,Queens,40.75919,-73.91836,Entire home/apt,150,3,74,2,365
512878,Manhattan,40.83064,-73.94076,Entire home/apt,170,1,47,2,17
2653648,Manhattan,40.82445,-73.95243,Entire home/apt,185,1,102,2,91
1879389,Brooklyn,40.71872,-73.96042,Entire home/apt,189,4,33,2,1
2027013,Manhattan,40.72855,-73.98265,Entire home/apt,88,30,60,6,0
1846051,Manhattan,40.76304,-73.9888,Entire home/apt,195,3,22,2,59
1785800,Brooklyn,40.65841,-73.95016,Private room,69,4,19,3,43
2680820,Queens,40.75578,-73.81948,Private room,55,1,474,3,332
2715012,Brooklyn,40.67356,-73.9425,Entire home/apt,185,1,215,3,348
2518984,Manhattan,40.81757,-73.94709,Entire home/apt,220,3,33,2,174
2777672,Manhattan,40.80165,-73.96287,Shared room,76,2,158,3,324
627217,Manhattan,40.72603,-73.98751,Entire home/apt,151,2,214,3,256
1141935,Brooklyn,40.67436,-73.94807,Private room,95,1,123,3,359
2270624,Manhattan,40.81199,-73.95116,Private room,79,1,132,2,335
2822805,Brooklyn,40.68586,-73.9501,Private room,60,30,41,8,245
1385157,Manhattan,40.78292,-73.97438,Entire home/apt,120,30,18,5,337
2888900,Brooklyn,40.72949,-73.95493,Entire home/apt,175,3,102,2,215
311286,Brooklyn,40.67649,-73.9435,Private room,80,2,5,4,311
807642,Brooklyn,40.60399,-73.97092,Private room,72,1,61,2,335
2407024,Brooklyn,40.70989,-73.95347,Entire home/apt,250,30,1,2,250
2929756,Manhattan,40.86345,-73.92039,Private room,55,4,160,2,79
2929756,Manhattan,40.86284,-73.91955,Private room,55,4,142,2,179
210746,Brooklyn,40.68084,-73.97429,Private room,100,2,73,3,257
2979607,Queens,40.69249,-73.73382,Private room,55,3,0,2,365
3011547,Brooklyn,40.68466,-73.98871,Entire home/apt,300,30,63,3,365
3647,Queens,40.73587,-73.88279,Entire home/apt,99,3,48,2,301
2979607,Queens,40.6916,-73.73323,Private room,45,3,0,2,365
2518984,Manhattan,40.81726,-73.94583,Entire home/apt,80,2,54,2,193
1475015,Manhattan,40.71655,-74.01171,Entire home/apt,130,30,2,52,116
2712353,Brooklyn,40.68375,-73.87065,Private room,35,28,88,4,326
10889,Brooklyn,40.72091,-73.96133,Entire home/apt,250,3,25,2,188
2272846,Brooklyn,40.71447,-73.95237,Private room,64,30,17,2,230
3069794,Brooklyn,40.68372,-73.9406,Private room,65,3,5,2,341
3097033,Manhattan,40.80352,-73.95127,Entire home/apt,136,2,15,2,6
1568517,Queens,40.74609,-73.94691,Private room,89,1,165,2,50
836168,Manhattan,40.77428,-73.98594,Entire home/apt,1000,30,44,11,364
3033622,Brooklyn,40.65193,-73.97301,Private room,60,2,206,2,86
3201337,Manhattan,40.79512,-73.93182,Private room,65,2,129,2,32
3206521,Manhattan,40.76206,-73.9998,Entire home/apt,263,30,11,2,33
81335,Manhattan,40.78455,-73.97352,Entire home/apt,150,5,8,3,0
15523,Staten Island,40.63358,-74.0833,Private room,71,2,23,2,352
195137,Manhattan,40.82312,-73.94971,Entire home/apt,433,5,108,2,318
3233986,Queens,40.75703,-73.91666,Private room,61,4,107,2,335
415660,Brooklyn,40.71256,-73.96626,Private room,73,6,6,2,310
1475015,Manhattan,40.75743,-73.96939,Entire home/apt,90,30,3,52,358
1475015,Manhattan,40.7419,-73.9816,Entire home/apt,100,30,2,52,342
1475015,Manhattan,40.76758,-73.98722,Entire home/apt,85,30,2,52,223
1475015,Manhattan,40.74189,-73.97833,Entire home/apt,87,30,3,52,363
1475015,Manhattan,40.76934,-73.98464,Entire home/apt,95,30,1,52,365
3312204,Manhattan,40.7779,-73.95246,Private room,79,1,347,2,247
3315563,Manhattan,40.78194,-73.98248,Entire home/apt,197,1,108,2,269
3317183,Brooklyn,40.6883,-73.95375,Entire home/apt,75,3,163,2,218
836168,Manhattan,40.77516,-73.98573,Entire home/apt,2000,30,59,11,364
3363720,Brooklyn,40.68888,-73.91911,Private room,45,5,69,3,223
2400932,Brooklyn,40.67947,-73.98458,Entire home/apt,109,31,114,2,110
3392287,Manhattan,40.79591,-73.94801,Private room,108,3,161,2,24
3363720,Brooklyn,40.68796,-73.91906,Private room,42,5,70,3,236
3317183,Brooklyn,40.68773,-73.95631,Entire home/apt,80,3,162,2,249
2219255,Brooklyn,40.62764,-73.90086,Private room,250,2,70,3,0
27848,Queens,40.67166,-73.76566,Private room,58,2,56,2,365
2675998,Queens,40.70866,-73.91537,Private room,65,2,1,2,0
3467798,Manhattan,40.80829,-73.9426,Entire home/apt,125,21,12,2,267
2777672,Manhattan,40.80114,-73.96378,Private room,95,2,211,3,126
3475005,Brooklyn,40.61676,-73.92552,Entire home/apt,89,2,219,2,319
3392287,Manhattan,40.79417,-73.95101,Private room,92,3,218,2,12
1229984,Queens,40.7453,-73.95294,Private room,65,20,28,3,188
3447309,Manhattan,40.80314,-73.95768,Private room,55,3,66,2,13
3491890,Manhattan,40.74888,-73.97828,Entire home/apt,129,30,43,6,256
3491890,Manhattan,40.74851,-73.97796,Entire home/apt,134,30,9,6,313
2446219,Queens,40.75772,-73.8953,Private room,62,1,296,2,234
66329,Brooklyn,40.68757,-73.97469,Entire home/apt,220,1,115,2,96
3530446,Brooklyn,40.67722,-73.95005,Entire home/apt,155,3,66,3,309
3531317,Brooklyn,40.68161,-73.90796,Private room,60,2,295,2,210
3538661,Brooklyn,40.71428,-73.961,Entire home/apt,380,4,62,2,170
3576466,Manhattan,40.76422,-73.99382,Private room,75,2,176,2,23
3577509,Brooklyn,40.69128,-73.93653,Entire home/apt,85,4,239,2,1
3579337,Manhattan,40.74034,-74.00259,Private room,72,14,11,3,297
3579116,Manhattan,40.73105,-74.00285,Entire home/apt,250,80,5,2,78
279845,Brooklyn,40.67793,-73.96577,Private room,78,4,190,2,188
3587751,Brooklyn,40.70995,-73.95536,Entire home/apt,220,1,404,2,341
3598306,Brooklyn,40.6967,-73.97622,Private room,80,2,14,2,364
240471,Brooklyn,40.70751,-73.9467,Private room,150,3,32,2,365
3606458,Manhattan,40.79507,-73.97568,Entire home/apt,900,1,7,2,365
1785800,Brooklyn,40.6582,-73.95275,Private room,70,5,18,3,365
3621183,Queens,40.74723,-73.89706,Entire home/apt,120,3,60,3,281
3625735,Staten Island,40.60183,-74.08953,Private room,75,30,59,2,354
240048,Brooklyn,40.66084,-73.99328,Entire home/apt,100,15,22,2,5
839679,Brooklyn,40.71796,-73.95439,Private room,69,3,2,3,284
3644693,Queens,40.74869,-73.88293,Private room,68,28,55,2,89
3625735,Staten Island,40.60213,-74.0893,Private room,75,30,36,2,362
3672774,Brooklyn,40.68341,-73.9606,Entire home/apt,175,1,363,2,323
3621183,Queens,40.74746,-73.89712,Entire home/apt,120,3,51,3,253
3621183,Queens,40.74687,-73.89892,Entire home/apt,120,3,55,3,289
3597769,Brooklyn,40.68712,-73.95876,Private room,75,5,1,2,0
1002452,Brooklyn,40.71055,-73.94915,Private room,65,14,30,2,38
3684360,Bronx,40.85956,-73.87067,Private room,39,2,169,4,306
216191,Brooklyn,40.70985,-73.9452,Private room,146,2,8,4,88
3718361,Manhattan,40.80155,-73.96569,Private room,120,1,5,2,0
3726131,Manhattan,40.80745,-73.94353,Entire home/apt,150,5,17,2,36
3597769,Brooklyn,40.68724,-73.95837,Private room,85,5,1,2,189
297176,Manhattan,40.80351,-73.95648,Private room,95,10,6,2,63
3752523,Brooklyn,40.66983,-73.94322,Entire home/apt,168,2,158,2,253
1869332,Brooklyn,40.71927,-73.95591,Private room,129,2,129,3,36
417504,Brooklyn,40.73867,-73.95448,Entire home/apt,199,3,50,28,47
417504,Brooklyn,40.73844,-73.95456,Entire home/apt,199,3,116,28,36
3772684,Brooklyn,40.70866,-73.95166,Private room,99,6,89,2,89
3778274,Brooklyn,40.70061,-73.9552,Private room,65,2,164,2,0
1475015,Manhattan,40.76761,-73.98619,Entire home/apt,100,30,3,52,365
3398752,Brooklyn,40.71141,-73.95427,Private room,95,2,164,2,93
3842134,Brooklyn,40.72661,-73.94586,Private room,52,5,35,3,1
2333904,Manhattan,40.7232,-73.97927,Private room,75,26,57,3,98
1360198,Staten Island,40.59193,-74.06476,Entire home/apt,625,4,1,4,335
15145088,Manhattan,40.78674,-73.97243,Entire home/apt,171,30,4,8,346
15145088,Manhattan,40.78747,-73.97238,Entire home/apt,185,30,8,8,346
1475015,Manhattan,40.74231,-73.97839,Entire home/apt,120,30,3,52,365
2219255,Brooklyn,40.6258,-73.90004,Private room,39,5,60,3,34
3929012,Manhattan,40.77938,-73.98247,Private room,99,1,353,4,73
3959655,Brooklyn,40.65142,-73.97601,Entire home/apt,149,21,52,2,0
1884204,Brooklyn,40.68522,-73.93557,Entire home/apt,105,5,227,2,234
3250450,Queens,40.75754,-73.93004,Private room,39,30,13,18,360
3684360,Bronx,40.8584,-73.86969,Entire home/apt,49,2,189,4,238
3992566,Brooklyn,40.70022,-73.93032,Private room,103,2,58,3,69
3315563,Manhattan,40.78227,-73.9841,Entire home/apt,600,3,9,2,353
3604585,Brooklyn,40.64073,-73.95832,Private room,70,3,169,3,188
3604585,Brooklyn,40.64232,-73.9572,Private room,55,3,66,3,264
3371859,Brooklyn,40.67679,-73.93776,Entire home/apt,82,8,108,2,238
2276842,Brooklyn,40.70745,-73.94307,Shared room,52,3,19,2,88
4036685,Queens,40.75666,-73.76314,Entire home/apt,299,2,67,2,322
1949282,Brooklyn,40.69254,-73.91092,Private room,45,2,77,5,167
3684360,Bronx,40.85914,-73.86979,Private room,38,1,187,4,241
1528912,Queens,40.75612,-73.82517,Private room,55,2,31,2,282
4089511,Manhattan,40.81381,-73.94314,Entire home/apt,280,4,97,2,48
1568517,Queens,40.74527,-73.94629,Private room,69,1,153,2,132
1114587,Manhattan,40.79767,-73.96114,Private room,120,3,2,3,0
4092307,Manhattan,40.71247,-73.99873,Entire home/apt,225,3,3,2,189
2723812,Bronx,40.80461,-73.92276,Private room,60,3,86,2,1
4129805,Manhattan,40.73164,-74.00327,Entire home/apt,190,2,185,5,0
2347382,Queens,40.74997,-73.9397,Private room,70,1,148,2,303
3483450,Brooklyn,40.68176,-73.914,Entire home/apt,149,2,67,3,329
430188,Brooklyn,40.70719,-73.95228,Private room,100,20,1,6,214
873273,Manhattan,40.84448,-73.93978,Private room,85,2,211,2,339
2478675,Brooklyn,40.65545,-73.95781,Private room,45,1,168,5,359
1212041,Manhattan,40.72877,-73.98794,Entire home/apt,250,9,2,2,126
3069794,Brooklyn,40.68356,-73.94042,Private room,60,14,12,2,0
4185135,Brooklyn,40.65954,-73.97805,Entire home/apt,199,265,20,2,90
4185135,Brooklyn,40.65875,-73.9766,Entire home/apt,225,300,13,2,0
3718361,Manhattan,40.80118,-73.96783,Entire home/apt,350,6,13,2,0
2333904,Manhattan,40.72381,-73.97896,Private room,75,26,58,3,129
61491,Manhattan,40.77043,-73.9515,Entire home/apt,150,25,1,2,207
4195861,Brooklyn,40.67759,-73.95432,Entire home/apt,150,4,13,2,15
3882661,Manhattan,40.73493,-73.98655,Entire home/apt,130,3,26,2,19
758441,Brooklyn,40.68561,-73.92029,Private room,165,1,0,4,0
1475015,Manhattan,40.7449,-73.97656,Entire home/apt,116,30,5,52,311
4153233,Manhattan,40.85262,-73.93821,Entire home/apt,192,2,41,2,0
149929,Brooklyn,40.68537,-73.97713,Private room,40,8,32,5,284
22486,Brooklyn,40.68015,-73.978,Private room,115,2,25,6,89
512878,Manhattan,40.82974,-73.94193,Private room,85,1,190,2,178
4113132,Queens,40.73698,-73.87763,Private room,45,3,89,3,213
4113132,Queens,40.73842,-73.87609,Private room,45,3,125,3,208
4249297,Brooklyn,40.70876,-73.94971,Private room,79,5,5,2,198
3038687,Manhattan,40.76704,-73.98345,Entire home/apt,139,45,16,8,0
4065620,Brooklyn,40.68509,-73.93854,Entire home/apt,215,3,1,2,300
149929,Brooklyn,40.68871,-73.97181,Private room,68,8,37,5,280
4284154,Manhattan,40.80139,-73.95433,Entire home/apt,135,3,205,2,184
1141935,Brooklyn,40.67309,-73.94799,Private room,109,1,73,3,284
4241953,Queens,40.75979,-73.81016,Private room,57,2,17,4,308
4299040,Manhattan,40.82258,-73.95418,Private room,60,2,67,4,117
4299040,Manhattan,40.82238,-73.95534,Private room,60,2,48,4,114
4299040,Manhattan,40.82173,-73.95548,Private room,60,2,33,4,211
4299040,Manhattan,40.82233,-73.95568,Private room,60,2,36,4,133
4310378,Brooklyn,40.69413,-73.96389,Private room,89,2,89,3,318
4324286,Manhattan,40.81024,-73.94154,Private room,80,4,41,2,119
4324286,Manhattan,40.80997,-73.93992,Private room,65,5,29,2,186
872805,Manhattan,40.73336,-73.99836,Private room,120,21,79,2,34
94669,Brooklyn,40.68407,-73.93944,Private room,51,3,36,2,32
611137,Brooklyn,40.68334,-73.96704,Private room,60,3,126,2,120
3882661,Manhattan,40.7349,-73.98549,Entire home/apt,130,3,26,2,23
1865527,Brooklyn,40.6938,-73.94698,Private room,70,1,37,3,325
4352069,Manhattan,40.72632,-73.97907,Private room,79,1,137,2,298
4112404,Manhattan,40.85123,-73.93223,Private room,40,15,4,3,353
4363775,Brooklyn,40.73184,-73.95802,Private room,55,11,11,3,11
4378763,Queens,40.7529,-73.92985,Private room,63,2,26,3,249
240048,Brooklyn,40.66059,-73.99361,Entire home/apt,150,10,8,2,176
4393626,Manhattan,40.74712,-73.99514,Private room,109,3,26,2,18
864735,Queens,40.75665,-73.92015,Entire home/apt,107,30,15,8,268
4241953,Queens,40.76074,-73.80969,Private room,80,3,8,4,342
350553,Manhattan,40.8129,-73.95213,Private room,75,1,4,2,0
430188,Brooklyn,40.70694,-73.95307,Private room,75,18,5,6,112
4241953,Queens,40.76,-73.81117,Private room,60,2,17,4,314
4375988,Brooklyn,40.6593,-73.95686,Private room,75,3,46,3,311
4241953,Queens,40.76014,-73.81146,Private room,45,2,39,4,292
2843998,Brooklyn,40.7106,-73.96532,Private room,85,2,35,2,365
4440548,Brooklyn,40.71427,-73.94671,Entire home/apt,145,3,166,2,151
254846,Brooklyn,40.68646,-73.91313,Entire home/apt,289,3,38,4,354
2843998,Brooklyn,40.71171,-73.96694,Entire home/apt,149,5,26,2,14
3259274,Brooklyn,40.67434,-73.95728,Entire home/apt,150,2,37,2,230
4092307,Manhattan,40.7123,-73.99946,Private room,100,4,8,2,7
4463092,Manhattan,40.80925,-73.95541,Private room,62,2,45,2,310
213020,Manhattan,40.79279,-73.97131,Private room,88,1,100,3,98
4481005,Brooklyn,40.67422,-73.98097,Private room,62,2,11,2,158
2559004,Manhattan,40.80215,-73.93889,Private room,51,1,4,5,0
4431107,Manhattan,40.73818,-73.9977,Entire home/apt,200,2,82,3,157
4500999,Manhattan,40.79541,-73.94465,Private room,100,1,58,2,316
1603942,Brooklyn,40.68681,-73.97675,Entire home/apt,149,29,86,2,125
1650330,Brooklyn,40.64902,-74.00897,Private room,68,5,43,2,282
4555996,Manhattan,40.82316,-73.94129,Private room,65,3,68,2,361
4363775,Brooklyn,40.73404,-73.95737,Private room,50,31,10,3,193
4509849,Brooklyn,40.68344,-73.92189,Private room,65,3,132,3,35
4509849,Brooklyn,40.68411,-73.92973,Private room,65,3,116,3,73
4599027,Manhattan,40.8032,-73.94004,Private room,100,30,0,2,365
4509849,Brooklyn,40.68598,-73.92677,Private room,62,3,112,3,59
2597159,Brooklyn,40.71335,-73.9496,Entire home/apt,200,4,4,2,0
3673451,Brooklyn,40.70502,-73.95262,Private room,80,2,37,2,89
4310378,Brooklyn,40.69494,-73.96372,Private room,79,2,102,3,361
4701443,Queens,40.75088,-73.81029,Private room,55,1,116,2,298
4701443,Queens,40.7525,-73.81126,Entire home/apt,81,1,313,2,263
4714927,Manhattan,40.78933,-73.94932,Private room,60,2,53,4,0
831185,Brooklyn,40.68015,-73.96299,Entire home/apt,295,2,8,3,365
4734398,Manhattan,40.82264,-73.94041,Private room,49,1,594,3,339
4770121,Manhattan,40.82434,-73.93957,Entire home/apt,100,180,0,4,365
2265770,Manhattan,40.80706,-73.95403,Entire home/apt,170,5,86,3,29
4734398,Manhattan,40.82124,-73.93838,Private room,49,1,597,3,342
4734398,Manhattan,40.82085,-73.94025,Private room,49,1,607,3,293
4847926,Brooklyn,40.64388,-73.95279,Private room,38,3,66,3,283
4864306,Brooklyn,40.72676,-73.95529,Private room,50,2,30,3,249
4599027,Manhattan,40.801,-73.94009,Private room,100,30,0,2,365
4887492,Manhattan,40.71078,-74.00995,Private room,160,3,24,2,352
511175,Manhattan,40.72361,-73.97877,Private room,180,3,5,2,31
4932354,Brooklyn,40.67852,-73.97008,Private room,70,7,73,4,212
4967515,Manhattan,40.78775,-73.98152,Entire home/apt,200,6,22,2,354
4973668,Brooklyn,40.68713,-73.93659,Private room,35,5,69,3,244
4973668,Brooklyn,40.687,-73.93446,Shared room,30,5,91,3,248
4260529,Queens,40.74641,-73.94611,Private room,349,1,30,2,365
51038,Brooklyn,40.68618,-73.96603,Private room,98,2,38,6,158
4983320,Queens,40.75444,-73.83057,Private room,76,1,75,2,0
5072123,Brooklyn,40.69097,-73.97972,Entire home/apt,195,29,55,2,233
5076827,Manhattan,40.81071,-73.94493,Entire home/apt,140,30,81,2,194
1865527,Brooklyn,40.6943,-73.94538,Private room,85,1,32,3,340
1650330,Brooklyn,40.64942,-74.00749,Private room,53,5,39,2,282
3270460,Brooklyn,40.65908,-73.96125,Entire home/apt,100,5,117,2,73
5074654,Manhattan,40.72836,-73.98163,Private room,100,1,414,2,231
2675998,Queens,40.7099,-73.91509,Entire home/apt,115,2,74,2,314
5165749,Manhattan,40.72256,-73.99767,Entire home/apt,650,5,7,2,90
4932354,Brooklyn,40.67942,-73.97078,Private room,97,7,13,4,204
588270,Brooklyn,40.70424,-73.98597,Entire home/apt,189,2,236,2,279
1354796,Brooklyn,40.66167,-73.95098,Private room,49,5,114,3,323
1822729,Brooklyn,40.71081,-73.96121,Private room,120,6,15,2,9
1865527,Brooklyn,40.69437,-73.94519,Private room,89,1,21,3,365
555739,Brooklyn,40.63463,-74.03621,Entire home/apt,130,28,14,2,340
216191,Brooklyn,40.71149,-73.94504,Private room,98,2,7,4,273
3179866,Queens,40.76356,-73.8885,Entire home/apt,99,3,158,2,322
4770121,Manhattan,40.82421,-73.93996,Entire home/apt,100,185,0,4,358
3709510,Brooklyn,40.69282,-73.92477,Private room,70,1,18,3,146
2267153,Manhattan,40.72792,-73.98507,Private room,91,5,395,2,1
5369117,Queens,40.76291,-73.91871,Private room,81,2,183,2,326
4548229,Manhattan,40.80421,-73.94302,Entire home/apt,135,30,190,4,253
555739,Brooklyn,40.63508,-74.03628,Entire home/apt,65,30,25,2,188
5414067,Manhattan,40.80626,-73.94009,Entire home/apt,165,3,281,2,177
5369117,Queens,40.76491,-73.9207,Private room,78,4,70,2,348
5440087,Manhattan,40.75136,-73.97076,Private room,349,3,3,2,87
4714927,Manhattan,40.79218,-73.95076,Private room,65,2,57,4,251
15145088,Manhattan,40.78729,-73.97439,Entire home/apt,191,30,8,8,346
15145088,Manhattan,40.7852,-73.9746,Entire home/apt,187,30,13,8,346
15145088,Manhattan,40.78558,-73.97251,Entire home/apt,172,30,4,8,346
2829145,Brooklyn,40.69248,-73.96983,Entire home/apt,275,4,81,2,310
3038687,Manhattan,40.78954,-73.97222,Entire home/apt,99,30,1,8,113
273174,Manhattan,40.71927,-74.00453,Entire home/apt,575,1,447,3,207
5497326,Manhattan,40.77896,-73.97849,Entire home/apt,295,7,2,2,0
4797532,Brooklyn,40.67319,-73.95987,Entire home/apt,120,28,1,2,280
3363720,Brooklyn,40.68923,-73.91946,Private room,50,3,92,3,171
329436,Brooklyn,40.68204,-73.99249,Entire home/apt,350,3,41,2,22
5556571,Brooklyn,40.70607,-73.935,Entire home/apt,40,15,10,3,365
5577926,Queens,40.76777,-73.91109,Shared room,38,1,127,4,55
5619749,Brooklyn,40.69017,-73.95493,Private room,50,28,1,2,343
315606,Brooklyn,40.67515,-73.95435,Private room,78,3,10,2,95
4932354,Brooklyn,40.6787,-73.97065,Private room,50,3,138,4,315
5634395,Manhattan,40.82153,-73.95512,Private room,52,3,163,2,0
5652395,Bronx,40.81906,-73.92806,Private room,85,2,11,2,363
1949282,Brooklyn,40.69449,-73.91156,Private room,55,2,65,5,235
